Feature_ID,RowIdentifier,OrigIdentifier,Protein IDs,RefType,Majority protein IDs,Has_Contaminant_Flag,All_Reverse_Flag,Cow_Contaminant_Flag,Target_Species_Flag,Accession_Protein,GeneID,NumGenes,WarningLevel,Fasta headers,Symbol,Alias,Type,Location,Description,TMT11plex-Batch1_TMT-126C,TMT11plex-Batch2_TMT-126C
4573,sp~Q8BXV2~BRI3B_MOUSE,sp|Q8BXV2|BRI3B_MOUSE,sp|Q8BXV2|BRI3B_MOUSE,__Other,sp|Q8BXV2|BRI3B_MOUSE,0,0,0,1,Q8BXV2,76809,1,0,sp|Q8BXV2|BRI3B_MOUSE BRI3-binding protein OS=Mus musculus OX=10090 GN=Bri3bp PE=1 SV=1,Bri3bp,2410150I18Rik AI841257 AW742481,protein-coding,5|5_G1.1,Bri3 binding protein ||| BRI3-binding protein,12.36874772,12.36874772
2747,sp~Q3UMY5~EMAL4_MOUSE,sp|Q3UMY5|EMAL4_MOUSE,sp|Q3UMY5|EMAL4_MOUSE,__Other,sp|Q3UMY5|EMAL4_MOUSE,0,0,0,1,Q3UMY5,78798,1,0,sp|Q3UMY5|EMAL4_MOUSE Echinoderm microtubule-associated protein-like 4 OS=Mus musculus OX=10090 GN=Eml4 PE=1 SV=1,Eml4,4930443C24Rik AI644019,protein-coding,17|17_E4,echinoderm microtubule associated protein like 4 ||| Echinoderm microtubule-associated protein-like 4,15.42015381,15.42015381
1202,sp~P18181~CD48_MOUSE,sp|P18181|CD48_MOUSE,sp|P18181|CD48_MOUSE,__Other,sp|P18181|CD48_MOUSE,0,0,0,1,P18181,12506,1,0,sp|P18181|CD48_MOUSE CD48 antigen OS=Mus musculus OX=10090 GN=Cd48 PE=1 SV=1,Cd48,AI449234 AW610730 BCM1 BLAST BLAST-1 BLAST1 Bcm-1 MEM-102 SLAMF2 Sgp-60,protein-coding,1_H3|1_79.54_cM,CD48 antigen,10.23228208,10.23228208
2137,sp~P70268~PKN1_MOUSE,sp|P70268|PKN1_MOUSE,sp|P70268|PKN1_MOUSE,__Other,sp|P70268|PKN1_MOUSE,0,0,0,1,P70268,320795,1,0,sp|P70268|PKN1_MOUSE Serine/threonine-protein kinase N1 OS=Mus musculus OX=10090 GN=Pkn1 PE=1 SV=3,Pkn1,DBK F730027O18Rik PAK1 PRK1 Pkn Prkcl1 Stk3,protein-coding,8_C2|8_40.22_cM,protein kinase N1 ||| Serine/threonine-protein kinase N1,15.38734766,15.38734766
6180,sp~Q99MR3~S12A9_MOUSE,sp|Q99MR3|S12A9_MOUSE,sp|Q99MR3|S12A9_MOUSE,__Other,sp|Q99MR3|S12A9_MOUSE,0,0,0,1,Q99MR3,83704,1,0,sp|Q99MR3|S12A9_MOUSE Solute carrier family 12 member 9 OS=Mus musculus OX=10090 GN=Slc12a9 PE=1 SV=2,Slc12a9,CIP1,protein-coding,5|5_G2,"solute carrier family 12 (potassium/chloride transporters), member 9 ||| Solute carrier family 12 member 9",14.74683072,14.74683072
2651,sp~Q3U595~CV039_MOUSE,sp|Q3U595|CV039_MOUSE,sp|Q3U595|CV039_MOUSE,__Other,sp|Q3U595|CV039_MOUSE,0,0,0,1,Q3U595,72307,1,0,sp|Q3U595|CV039_MOUSE UPF0545 protein C22orf39 homolog OS=Mus musculus OX=10090 PE=3 SV=1,2510002D24Rik,2410043I01Rik AA163535 AA409624 DXMgi27 Pants,protein-coding,16|16_A3,RIKEN cDNA 2510002D24 gene ||| UPF0545 protein C22orf39 homolog,10.12544528,10.12544528
4812,sp~Q8CDD9~LRIF1_MOUSE,sp|Q8CDD9|LRIF1_MOUSE,sp|Q8CDD9|LRIF1_MOUSE,__Other,sp|Q8CDD9|LRIF1_MOUSE,0,0,0,1,Q8CDD9,321000,1,0,sp|Q8CDD9|LRIF1_MOUSE Ligand-dependent nuclear receptor-interacting factor 1 OS=Mus musculus OX=10090 GN=Lrif1 PE=1 SV=2,Lrif1,2010012G17Rik 4933421E11Rik AI450568,protein-coding,3|3_F2.3,ligand dependent nuclear receptor interacting factor 1 ||| Ligand-dependent nuclear receptor-interacting factor 1,11.32609237,
6686,sp~Q9D0L1~ZBED3_MOUSE,sp|Q9D0L1|ZBED3_MOUSE,sp|Q9D0L1|ZBED3_MOUSE,__Other,sp|Q9D0L1|ZBED3_MOUSE,0,0,0,1,Q9D0L1,72114,1,0,sp|Q9D0L1|ZBED3_MOUSE Zinc finger BED domain-containing protein 3 OS=Mus musculus OX=10090 GN=Zbed3 PE=1 SV=1,Zbed3,0610037K01Rik 2610005H11Rik AU018975 AU024588,protein-coding,13|13_D1,"zinc finger, BED type containing 3 ||| Zinc finger BED domain-containing protein 3",10.52737926,
767,sp~O88492~PLIN4_MOUSE,sp|O88492|PLIN4_MOUSE,sp|O88492|PLIN4_MOUSE,__Other,sp|O88492|PLIN4_MOUSE,0,0,0,1,O88492,57435,1,0,sp|O88492|PLIN4_MOUSE Perilipin-4 OS=Mus musculus OX=10090 GN=Plin4 PE=1 SV=2,Plin4,S3-12 mKIAA1881,protein-coding,17|17_D,perilipin 4 ||| Perilipin-4,11.39836376,11.39836376
2131,sp~P70245~EBP_MOUSE,sp|P70245|EBP_MOUSE,sp|P70245|EBP_MOUSE,__Other,sp|P70245|EBP_MOUSE,0,0,0,1,P70245,13595,1,0,"sp|P70245|EBP_MOUSE 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase OS=Mus musculus OX=10090 GN=Ebp PE=1 SV=3",Ebp,AI255399 Pabp SI Td mSI,protein-coding,X_A1.1|X_3.7_cM,"phenylalkylamine Ca2+ antagonist (emopamil) binding protein ||| 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",12.00775246,12.00775246
7722,sp~Q9R1E0~FOXO1_MOUSE,sp|Q9R1E0|FOXO1_MOUSE,sp|Q9R1E0|FOXO1_MOUSE,__Other,sp|Q9R1E0|FOXO1_MOUSE,0,0,0,1,Q9R1E0,56458,1,0,sp|Q9R1E0|FOXO1_MOUSE Forkhead box protein O1 OS=Mus musculus OX=10090 GN=Foxo1 PE=1 SV=2,Foxo1,AI876417 Afxh FKHR Fkhr1 Foxo1a,protein-coding,3_C|3_23.19_cM,forkhead box O1 ||| Forkhead box protein O1,11.22496637,
4415,sp~Q8BRH0~TMTC3_MOUSE,sp|Q8BRH0|TMTC3_MOUSE,sp|Q8BRH0|TMTC3_MOUSE,__Other,sp|Q8BRH0|TMTC3_MOUSE,0,0,0,1,Q8BRH0,237500,1,0,sp|Q8BRH0|TMTC3_MOUSE Protein O-mannosyl-transferase TMTC3 OS=Mus musculus OX=10090 GN=Tmtc3 PE=1 SV=2,Tmtc3,9130014E20Rik B130008E12Rik mSmile,protein-coding,10|10_D1,transmembrane and tetratricopeptide repeat containing 3 ||| Protein O-mannosyl-transferase TMTC3,15.39188423,15.39188423
4485,sp~Q8BUM3~PTN7_MOUSE,sp|Q8BUM3|PTN7_MOUSE,sp|Q8BUM3|PTN7_MOUSE,__Other,sp|Q8BUM3|PTN7_MOUSE,0,0,0,1,Q8BUM3,320139,1,0,sp|Q8BUM3|PTN7_MOUSE Tyrosine-protein phosphatase non-receptor type 7 OS=Mus musculus OX=10090 GN=Ptpn7 PE=1 SV=1,Ptpn7,BPTP-4 C920001D21Rik HEPTP LC-PTP LPTP,protein-coding,1|1_E4,"protein tyrosine phosphatase, non-receptor type 7 ||| Tyrosine-protein phosphatase non-receptor type 7",8.632195497,
1196,sp~P17809~GTR1_MOUSE,sp|P17809|GTR1_MOUSE,sp|P17809|GTR1_MOUSE,__Other,sp|P17809|GTR1_MOUSE,0,0,0,1,P17809,20525,1,0,"sp|P17809|GTR1_MOUSE Solute carrier family 2, facilitated glucose transporter member 1 OS=Mus musculus OX=10090 GN=Slc2a1 PE=1 SV=4",Slc2a1,Glut-1 Glut1,protein-coding,4_D2.1|4_55.34_cM,"solute carrier family 2 (facilitated glucose transporter), member 1 ||| Solute carrier family 2, facilitated glucose transporter member 1",13.51008727,13.51008727
1390,sp~P29391~FRIL1_MOUSE;sp~P49945~FRIL2_MOUSE,sp|P29391|FRIL1_MOUSE;sp|P49945|FRIL2_MOUSE,sp|P29391|FRIL1_MOUSE;sp|P49945|FRIL2_MOUSE,__Other,sp|P29391|FRIL1_MOUSE;sp|P49945|FRIL2_MOUSE,0,0,0,1,P29391 P49945,14325 14337,2,3,sp|P29391|FRIL1_MOUSE Ferritin light chain 1 OS=Mus musculus OX=10090 GN=Ftl1 PE=1 SV=2;sp|P49945|FRIL2_MOUSE Ferritin light chain 2 OS=Mus musculus OX=10090 GN=Ftl2 PE=3 SV=2,Ftl1 Ftl2-ps,Ftl Ftl-1 L-ferritin Ftl-2 Ftl2,protein-coding|pseudo,7!7_B3!4!4_D2.2,"ferritin light polypeptide 1 ||| Ferritin light chain 1 ||| ferritin light polypeptide 2, pseudogene ||| Ferritin light chain 2",16.22937842,16.22937842
4744,sp~Q8C735~LIN9_MOUSE,sp|Q8C735|LIN9_MOUSE,sp|Q8C735|LIN9_MOUSE,__Other,sp|Q8C735|LIN9_MOUSE,0,0,0,1,Q8C735,72568,1,0,sp|Q8C735|LIN9_MOUSE Protein lin-9 homolog OS=Mus musculus OX=10090 GN=Lin9 PE=1 SV=2,Lin9,2700022J23Rik Bara Lin-9 TGS TGS1 mLin-9,protein-coding,1|1_H4,lin-9 homolog (C. elegans) ||| Protein lin-9 homolog,7.518456456,
6034,sp~Q99JW2~ACY1_MOUSE,sp|Q99JW2|ACY1_MOUSE,sp|Q99JW2|ACY1_MOUSE,__Other,sp|Q99JW2|ACY1_MOUSE,0,0,0,1,Q99JW2,109652,1,0,sp|Q99JW2|ACY1_MOUSE Aminoacylase-1 OS=Mus musculus OX=10090 GN=Acy1 PE=1 SV=1,Acy1,1110014J22Rik Acy-1,protein-coding,9_F1|9_57.49_cM,aminoacylase 1 ||| Aminoacylase-1,14.3074508,14.3074508
5573,sp~Q8VHX6~FLNC_MOUSE,sp|Q8VHX6|FLNC_MOUSE,sp|Q8VHX6|FLNC_MOUSE,__Other,sp|Q8VHX6|FLNC_MOUSE,0,0,0,1,Q8VHX6,68794,1,0,sp|Q8VHX6|FLNC_MOUSE Filamin-C OS=Mus musculus OX=10090 GN=Flnc PE=1 SV=3,Flnc,1110055E19Rik ABP-280 ABPL Fln2,protein-coding,6_A3.3|6_12.36_cM,"filamin C, gamma ||| Filamin-C",12.8729126,12.8729126
7939,sp~Q9Z1M0~P2RX7_MOUSE,sp|Q9Z1M0|P2RX7_MOUSE,sp|Q9Z1M0|P2RX7_MOUSE,__Other,sp|Q9Z1M0|P2RX7_MOUSE,0,0,0,1,Q9Z1M0,18439,1,0,sp|Q9Z1M0|P2RX7_MOUSE P2X purinoceptor 7 OS=Mus musculus OX=10090 GN=P2rx7 PE=1 SV=2,P2rx7,AI467586 P2X(7) P2X7R,protein-coding,5|5_F,"purinergic receptor P2X, ligand-gated ion channel, 7 ||| P2X purinoceptor 7",12.83670474,12.83670474
5443,sp~Q8VCK3~TBG2_MOUSE,sp|Q8VCK3|TBG2_MOUSE,sp|Q8VCK3|TBG2_MOUSE,__Other,sp|Q8VCK3|TBG2_MOUSE,0,0,0,1,Q8VCK3,103768,1,0,sp|Q8VCK3|TBG2_MOUSE Tubulin gamma-2 chain OS=Mus musculus OX=10090 GN=Tubg2 PE=1 SV=1,Tubg2,AI504772 Tubgl,protein-coding,11|11_D,"tubulin, gamma 2 ||| Tubulin gamma-2 chain",,11.39770661
5051,sp~Q8K212~PACS1_MOUSE,sp|Q8K212|PACS1_MOUSE,sp|Q8K212|PACS1_MOUSE,__Other,sp|Q8K212|PACS1_MOUSE,0,0,0,1,Q8K212,107975,1,0,sp|Q8K212|PACS1_MOUSE Phosphofurin acidic cluster sorting protein 1 OS=Mus musculus OX=10090 GN=Pacs1 PE=1 SV=2,Pacs1,AI325977,protein-coding,19|19_A,phosphofurin acidic cluster sorting protein 1,14.5216018,14.5216018
7785,sp~Q9WU40~MAN1_MOUSE,sp|Q9WU40|MAN1_MOUSE,sp|Q9WU40|MAN1_MOUSE,__Other,sp|Q9WU40|MAN1_MOUSE,0,0,0,1,Q9WU40,380664,1,0,sp|Q9WU40|MAN1_MOUSE Inner nuclear membrane protein Man1 OS=Mus musculus OX=10090 GN=Lemd3 PE=1 SV=2,Lemd3,AI316861 Man1,protein-coding,10|10_D2,LEM domain containing 3 ||| Inner nuclear membrane protein Man1,14.90772855,14.90772855
4208,sp~Q8BHD1~POC1B_MOUSE,sp|Q8BHD1|POC1B_MOUSE,sp|Q8BHD1|POC1B_MOUSE,__Other,sp|Q8BHD1|POC1B_MOUSE,0,0,0,1,Q8BHD1,382406,1,0,sp|Q8BHD1|POC1B_MOUSE POC1 centriolar protein homolog B OS=Mus musculus OX=10090 GN=Poc1b PE=2 SV=1,Poc1b,4933430F16Rik Wdr51b,protein-coding,10|10_C3-D1,POC1 centriolar protein B ||| POC1 centriolar protein homolog B,,11.84009397
6228,sp~Q99PP7~TRI33_MOUSE,sp|Q99PP7|TRI33_MOUSE,sp|Q99PP7|TRI33_MOUSE,__Other,sp|Q99PP7|TRI33_MOUSE,0,0,0,1,Q99PP7,94093,1,0,sp|Q99PP7|TRI33_MOUSE E3 ubiquitin-protein ligase TRIM33 OS=Mus musculus OX=10090 GN=Trim33 PE=1 SV=2,Trim33,8030451N04Rik AI413936 Ecto Tif1g,protein-coding,3|3_F2.2,tripartite motif-containing 33 ||| E3 ubiquitin-protein ligase TRIM33,14.20669572,14.20669572
3715,sp~Q6ZPR5~NSMA3_MOUSE,sp|Q6ZPR5|NSMA3_MOUSE,sp|Q6ZPR5|NSMA3_MOUSE,__Other,sp|Q6ZPR5|NSMA3_MOUSE,0,0,0,1,Q6ZPR5,77626,1,0,sp|Q6ZPR5|NSMA3_MOUSE Sphingomyelin phosphodiesterase 4 OS=Mus musculus OX=10090 GN=Smpd4 PE=1 SV=2,Smpd4,4122402O22Rik,protein-coding,16|16_A3,sphingomyelin phosphodiesterase 4,13.55851745,13.55851745
7166,sp~Q9DD06~RARR2_MOUSE,sp|Q9DD06|RARR2_MOUSE,sp|Q9DD06|RARR2_MOUSE,__Other,sp|Q9DD06|RARR2_MOUSE,0,0,0,1,Q9DD06,71660,1,0,sp|Q9DD06|RARR2_MOUSE Retinoic acid receptor responder protein 2 OS=Mus musculus OX=10090 GN=Rarres2 PE=1 SV=1,Rarres2,0610007L05Rik AI303516,protein-coding,6|6_B2.3,retinoic acid receptor responder (tazarotene induced) 2 ||| Retinoic acid receptor responder protein 2,11.31449516,11.31449516
6014,sp~Q99JF8~PSIP1_MOUSE,sp|Q99JF8|PSIP1_MOUSE,sp|Q99JF8|PSIP1_MOUSE,__Other,sp|Q99JF8|PSIP1_MOUSE,0,0,0,1,Q99JF8,101739,1,0,sp|Q99JF8|PSIP1_MOUSE PC4 and SFRS1-interacting protein OS=Mus musculus OX=10090 GN=Psip1 PE=1 SV=1,Psip1,AA408851 AU015605 Dfs70 Ledgfa Ledgfb Psip2,protein-coding,4|4_C3,PC4 and SFRS1 interacting protein 1 ||| PC4 and SFRS1-interacting protein,15.92720392,15.92720392
2472,sp~Q08890~IDS_MOUSE,sp|Q08890|IDS_MOUSE,sp|Q08890|IDS_MOUSE,__Other,sp|Q08890|IDS_MOUSE,0,0,0,1,Q08890,15931,1,0,sp|Q08890|IDS_MOUSE Iduronate 2-sulfatase OS=Mus musculus OX=10090 GN=Ids PE=2 SV=3,Ids,AW214631,protein-coding,X_A7.2|X_36.01_cM,iduronate 2-sulfatase,12.14687324,12.14687324
7690,sp~Q9R0L6~PCM1_MOUSE,sp|Q9R0L6|PCM1_MOUSE,sp|Q9R0L6|PCM1_MOUSE,__Other,sp|Q9R0L6|PCM1_MOUSE,0,0,0,1,Q9R0L6,18536,1,0,sp|Q9R0L6|PCM1_MOUSE Pericentriolar material 1 protein OS=Mus musculus OX=10090 GN=Pcm1 PE=1 SV=2,Pcm1,2600002H09Rik 9430077F19Rik C030044G17Rik,protein-coding,8_A4|8_23.89_cM,pericentriolar material 1 ||| Pericentriolar material 1 protein,15.20823722,15.20823722
1004,sp~P08508~FCGR3_MOUSE,sp|P08508|FCGR3_MOUSE,sp|P08508|FCGR3_MOUSE,__Other,sp|P08508|FCGR3_MOUSE,0,0,0,1,P08508,14131,1,0,sp|P08508|FCGR3_MOUSE Low affinity immunoglobulin gamma Fc region receptor III OS=Mus musculus OX=10090 GN=Fcgr3 PE=1 SV=1,Fcgr3,CD16,protein-coding,1_H3|1_78.8_cM,"Fc receptor, IgG, low affinity III ||| Low affinity immunoglobulin gamma Fc region receptor III",12.90778935,12.90778935
2188,sp~O55203~LDB2_MOUSE;sp~P70662~LDB1_MOUSE,sp|P70662|LDB1_MOUSE;sp|O55203|LDB2_MOUSE,sp|O55203|LDB2_MOUSE;sp|P70662|LDB1_MOUSE,__Other,sp|P70662|LDB1_MOUSE,0,0,0,1,P70662 O55203,16825 16826,2,3,sp|P70662|LDB1_MOUSE LIM domain-binding protein 1 OS=Mus musculus OX=10090 GN=Ldb1 PE=1 SV=2,Ldb1 Ldb2,CLIM2 NLI AI035351 AW146358 CLIM1 CLP-36 Ldb3,protein-coding,19_C3!19_38.75_cM!5!5_B3,LIM domain binding 1 ||| LIM domain-binding protein 1 ||| LIM domain binding 2 ||| LIM domain-binding protein 2,10.98291998,10.98291998
934,sp~P04186~CFAB_MOUSE,sp|P04186|CFAB_MOUSE,sp|P04186|CFAB_MOUSE,__Other,sp|P04186|CFAB_MOUSE,0,0,0,1,P04186,14962,1,0,sp|P04186|CFAB_MOUSE Complement factor B OS=Mus musculus OX=10090 GN=Cfb PE=1 SV=2,Cfb,AI195813 AI255840 B Bf C2 Fb H2-Bf,protein-coding,17_B1|17_18.41_cM,complement factor B,15.27676755,15.27676755
1224,sp~P19221~THRB_MOUSE;CON__P00735,sp|P19221|THRB_MOUSE;CON__P00735,sp|P19221|THRB_MOUSE;CON__P00735,__Other,sp|P19221|THRB_MOUSE,2,0,0,1,P19221,14061,1,0,sp|P19221|THRB_MOUSE Prothrombin OS=Mus musculus OX=10090 GN=F2 PE=1 SV=1,F2,Cf-2 Cf2 FII,protein-coding,2_E1|2_50.63_cM,coagulation factor II ||| Prothrombin,16.51897003,16.51897003
8004,sp~Q9Z2Q2~KNOP1_MOUSE,sp|Q9Z2Q2|KNOP1_MOUSE,sp|Q9Z2Q2|KNOP1_MOUSE,__Other,sp|Q9Z2Q2|KNOP1_MOUSE,0,0,0,1,Q9Z2Q2,66356,1,0,sp|Q9Z2Q2|KNOP1_MOUSE Lysine-rich nucleolar protein 1 OS=Mus musculus OX=10090 GN=Knop1 PE=1 SV=2,Knop1,2310008H09Rik Tsg118,protein-coding,7|7_F2,lysine rich nucleolar protein 1 ||| Lysine-rich nucleolar protein 1,11.37498511,
800,sp~O88697~STK16_MOUSE,sp|O88697|STK16_MOUSE,sp|O88697|STK16_MOUSE,__Other,sp|O88697|STK16_MOUSE,0,0,0,1,O88697,20872,1,0,sp|O88697|STK16_MOUSE Serine/threonine-protein kinase 16 OS=Mus musculus OX=10090 GN=Stk16 PE=1 SV=3,Stk16,EDPK Krct MPSK PKL12 TSF-1,protein-coding,1|1_C4,serine/threonine kinase 16 ||| Serine/threonine-protein kinase 16,9.923685446,9.923685446
6214,sp~Q99P72~RTN4_MOUSE,sp|Q99P72|RTN4_MOUSE,sp|Q99P72|RTN4_MOUSE,__Other,sp|Q99P72|RTN4_MOUSE,0,0,0,1,Q99P72,68585,1,0,sp|Q99P72|RTN4_MOUSE Reticulon-4 OS=Mus musculus OX=10090 GN=Rtn4 PE=1 SV=2,Rtn4,1110020G17Rik AA407876 AA409940 AA960376 ASY C130026I10Rik NOGO NSP-CL NgA Nogo-A Nogo-B Nogo-C mKIAA0886 mKIAA4153,protein-coding,11|11_A3.3,reticulon 4 ||| Reticulon-4,15.87732476,15.87732476
4350,sp~Q8BMD8~SCMC1_MOUSE,sp|Q8BMD8|SCMC1_MOUSE,sp|Q8BMD8|SCMC1_MOUSE,__Other,sp|Q8BMD8|SCMC1_MOUSE,0,0,0,1,Q8BMD8,229731,1,0,sp|Q8BMD8|SCMC1_MOUSE Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Mus musculus OX=10090 GN=Slc25a24 PE=1 SV=1,Slc25a24,2610016M12Rik,protein-coding,3|3_F3,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24 ||| Calcium-binding mitochondrial carrier protein SCaMC-1",17.19930642,17.19930642
4661,sp~Q8C0V0~TLK1_MOUSE,sp|Q8C0V0|TLK1_MOUSE,sp|Q8C0V0|TLK1_MOUSE,__Other,sp|Q8C0V0|TLK1_MOUSE,0,0,0,1,Q8C0V0,228012,1,0,sp|Q8C0V0|TLK1_MOUSE Serine/threonine-protein kinase tousled-like 1 OS=Mus musculus OX=10090 GN=Tlk1 PE=1 SV=2,Tlk1,4930545J15Rik,protein-coding,2|2_C2,tousled-like kinase 1 ||| Serine/threonine-protein kinase tousled-like 1,13.02313978,13.02313978
377,sp~F7BWT7~TSN15_MOUSE,sp|F7BWT7|TSN15_MOUSE,sp|F7BWT7|TSN15_MOUSE,__Other,sp|F7BWT7|TSN15_MOUSE,0,0,0,1,F7BWT7,70423,1,0,sp|F7BWT7|TSN15_MOUSE Tetraspanin-15 OS=Mus musculus OX=10090 GN=Tspan15 PE=1 SV=2,Tspan15,1110036D12Rik 2700063A19Rik AW048364 Tm4sf15,protein-coding,10|10_B4,tetraspanin 15 ||| Tetraspanin-15,11.53002923,11.53002923
5597,sp~Q91V24~ABCA7_MOUSE,sp|Q91V24|ABCA7_MOUSE,sp|Q91V24|ABCA7_MOUSE,__Other,sp|Q91V24|ABCA7_MOUSE,0,0,0,1,Q91V24,27403,1,0,sp|Q91V24|ABCA7_MOUSE ATP-binding cassette sub-family A member 7 OS=Mus musculus OX=10090 GN=Abca7 PE=1 SV=1,Abca7,ABCX Abc51,protein-coding,10_C1|10_39.72_cM,"ATP-binding cassette, sub-family A (ABC1), member 7 ||| ATP-binding cassette sub-family A member 7",11.51052857,11.51052857
965,sp~P06537~GCR_MOUSE,sp|P06537|GCR_MOUSE,sp|P06537|GCR_MOUSE,__Other,sp|P06537|GCR_MOUSE,0,0,0,1,P06537,14815,1,0,sp|P06537|GCR_MOUSE Glucocorticoid receptor OS=Mus musculus OX=10090 GN=Nr3c1 PE=1 SV=1,Nr3c1,GR Grl-1 Grl1,protein-coding,18_B3|18_21.09_cM,"nuclear receptor subfamily 3, group C, member 1 ||| Glucocorticoid receptor",14.60086788,14.60086788
4891,sp~Q8CHG3~GCC2_MOUSE,sp|Q8CHG3|GCC2_MOUSE,sp|Q8CHG3|GCC2_MOUSE,__Other,sp|Q8CHG3|GCC2_MOUSE,0,0,0,1,Q8CHG3,70297,1,0,sp|Q8CHG3|GCC2_MOUSE GRIP and coiled-coil domain-containing protein 2 OS=Mus musculus OX=10090 GN=Gcc2 PE=1 SV=2,Gcc2,0610043A03Rik 2210420P05Rik 2600014C01Rik AW112121 mKIAA0336,protein-coding,10|10_B4,GRIP and coiled-coil domain containing 2 ||| GRIP and coiled-coil domain-containing protein 2,15.4183656,15.4183656
7878,sp~Q9Z0F7~SYUG_MOUSE,sp|Q9Z0F7|SYUG_MOUSE,sp|Q9Z0F7|SYUG_MOUSE,__Other,sp|Q9Z0F7|SYUG_MOUSE,0,0,0,1,Q9Z0F7,20618,1,0,sp|Q9Z0F7|SYUG_MOUSE Gamma-synuclein OS=Mus musculus OX=10090 GN=Sncg PE=1 SV=1,Sncg,C79089 persyn,protein-coding,14_B|14_20.81_cM,"synuclein, gamma ||| Gamma-synuclein",12.66953143,12.66953143
713,sp~O70433~FHL2_MOUSE,sp|O70433|FHL2_MOUSE,sp|O70433|FHL2_MOUSE,__Other,sp|O70433|FHL2_MOUSE,0,0,0,1,O70433,14200,1,0,sp|O70433|FHL2_MOUSE Four and a half LIM domains protein 2 OS=Mus musculus OX=10090 GN=Fhl2 PE=1 SV=1,Fhl2,FHL-2 SLIM-3 SLIM3,protein-coding,1|1_B,four and a half LIM domains 2 ||| Four and a half LIM domains protein 2,13.31775443,13.31775443
3240,sp~Q62011~PDPN_MOUSE,sp|Q62011|PDPN_MOUSE,sp|Q62011|PDPN_MOUSE,__Other,sp|Q62011|PDPN_MOUSE,0,0,0,1,Q62011,14726,1,0,sp|Q62011|PDPN_MOUSE Podoplanin OS=Mus musculus OX=10090 GN=Pdpn PE=1 SV=2,Pdpn,E11 Gp38 OTS-8 RANDAM-2 T1-alpha T1a T1alpha,protein-coding,4|4_E1,podoplanin,10.57891266,10.57891266
4111,sp~Q8BG60~TXNIP_MOUSE,sp|Q8BG60|TXNIP_MOUSE,sp|Q8BG60|TXNIP_MOUSE,__Other,sp|Q8BG60|TXNIP_MOUSE,0,0,0,1,Q8BG60,56338,1,0,sp|Q8BG60|TXNIP_MOUSE Thioredoxin-interacting protein OS=Mus musculus OX=10090 GN=Txnip PE=1 SV=1,Txnip,1200008J08Rik AA682105 Hyplip1 THIF Tbp-2 VDUP1,protein-coding,3_F2.1|3_41.93_cM,thioredoxin interacting protein ||| Thioredoxin-interacting protein,13.13058004,13.13058004
2300,sp~P97501~FMO3_MOUSE,sp|P97501|FMO3_MOUSE,sp|P97501|FMO3_MOUSE,__Other,sp|P97501|FMO3_MOUSE,0,0,0,1,P97501,14262,1,0,sp|P97501|FMO3_MOUSE Dimethylaniline monooxygenase [N-oxide-forming] 3 OS=Mus musculus OX=10090 GN=Fmo3 PE=1 SV=1,Fmo3,AW111792,protein-coding,1_H2.1|1_70.34_cM,flavin containing monooxygenase 3 ||| Dimethylaniline monooxygenase [N-oxide-forming] 3,12.46683809,12.46683809
3064,sp~Q60961~LAP4A_MOUSE,sp|Q60961|LAP4A_MOUSE,sp|Q60961|LAP4A_MOUSE,__Other,sp|Q60961|LAP4A_MOUSE,0,0,0,1,Q60961,17775,1,0,sp|Q60961|LAP4A_MOUSE Lysosomal-associated transmembrane protein 4A OS=Mus musculus OX=10090 GN=Laptm4a PE=1 SV=1,Laptm4a,AA286466 LAPTM4 MTP Mtrp mKIAA0108,protein-coding,12|12_A1.1,lysosomal-associated protein transmembrane 4A ||| Lysosomal-associated transmembrane protein 4A,11.83661216,11.83661216
1464,sp~P35441~TSP1_MOUSE,sp|P35441|TSP1_MOUSE,sp|P35441|TSP1_MOUSE,__Other,sp|P35441|TSP1_MOUSE,0,0,0,1,P35441,21825,1,0,sp|P35441|TSP1_MOUSE Thrombospondin-1 OS=Mus musculus OX=10090 GN=Thbs1 PE=1 SV=1,Thbs1,TSP-1 TSP1 Thbs-1 tbsp1,protein-coding,2_E5|2_59.34_cM,thrombospondin 1 ||| Thrombospondin-1,17.48735352,17.48735352
4321,sp~Q8BL65~ABLM2_MOUSE,sp|Q8BL65|ABLM2_MOUSE,sp|Q8BL65|ABLM2_MOUSE,__Other,sp|Q8BL65|ABLM2_MOUSE,0,0,0,1,Q8BL65,231148,1,0,sp|Q8BL65|ABLM2_MOUSE Actin-binding LIM protein 2 OS=Mus musculus OX=10090 GN=Ablim2 PE=1 SV=1,Ablim2,AI606905 C230091L11,protein-coding,5|5_B3,actin-binding LIM protein 2,7.866732511,7.866732511
1152,sp~P15379~CD44_MOUSE,sp|P15379|CD44_MOUSE,sp|P15379|CD44_MOUSE,__Other,sp|P15379|CD44_MOUSE,0,0,0,1,P15379,12505,1,0,sp|P15379|CD44_MOUSE CD44 antigen OS=Mus musculus OX=10090 GN=Cd44 PE=1 SV=3,Cd44,AU023126 AW121933 AW146109 HERMES Ly-24 Pgp-1,protein-coding,2_E2|2_54.13_cM,CD44 antigen,15.74170535,15.74170535
